,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173,174,175,176,177,178,179,180,181,182,183,184,185,186,187,188,189,190,191,192,193,194,195,196,197,198,199,200,201,202,203,204,205,206,207,208,209,210,211,212,213,214,215,216,217,218,219,220,221,222,223,224,225,226,227,228,229,230,231,232,233,234,235,236,237,238,239,240,241,242,243,244,245,246,247,248,249,250,251,252,253,254,255,256,257,258,259,260,261,262,263,264,265,266,267,268,269,270,271,272,273,274,275,276,277,278,279,280,281,282,283,284,285,286,287,288,289,290,291,292,293,294,295,296,297,298,299,300,301,302,303,304,305,306,307,308,309,310,311,312,313,314,315,316,317,318,319,320,321,322,323,324,325,326,327,328,329,330,331,332,333,334,335,336,337,338,339,340,341,342,343,344,345,346,347,348,349,350,351,352,353,354,355,356,357,358,359,360,361,362,363,364,365,366,367,368,369,370,371,372,373,374,375,376,377,378,379,380,381,382,383,384,385,386,387,388,389,390,391,392,393,394,395,396,397,398,399,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,follower,activity,listed,verified,length,entities,engagement
0,0.0004469575942493975,0.0027331849560141563,-0.4121129810810089,-0.7466356158256531,-0.008711906149983406,-0.4157055616378784,-0.73704594373703,0.0011158406268805265,0.004388516303151846,-0.0005246056243777275,-0.9041680693626404,-2.774742841720581,0.0005550933419726789,-0.21839100122451782,-1.8207825422286987,-0.9520518779754639,-0.8347116708755493,0.002875954145565629,-0.026628758758306503,-1.1874767541885376,-1.1440680027008057,0.005398350302129984,-0.10743450373411179,0.004303900059312582,-0.4250974953174591,0.002250820165500045,-0.05481335520744324,-1.814610242843628,0.0029412233270704746,-0.6493377089500427,0.0020012289751321077,-0.3499619960784912,0.0013572765747085214,-0.06348927319049835,-0.5540556907653809,-0.43175891041755676,0.002164444886147976,-0.00016989820869639516,0.0004793140396941453,0.0055684056133031845,-0.741590142250061,-0.5261067748069763,-0.0006386958411894739,-0.00045370918815024197,0.0015201389323920012,-2.445051431655884,-0.6134065985679626,-0.00018415515660308301,-0.002586043206974864,-1.0354268550872803,-0.5150079131126404,0.0014201797312125564,-1.2335536479949951,-0.1710842102766037,-0.0007728846394456923,-0.5044901967048645,-1.2547974586486816,0.007809055969119072,-0.6074459552764893,-1.904634952545166,-0.5867801904678345,0.0035290110390633345,-1.05800199508667,-2.3413541316986084,-0.2687883675098419,-0.006625830195844173,0.001046480843797326,-0.007234369870275259,-0.586391270160675,-0.001290044980123639,-2.2298362255096436,-0.82066810131073,-0.10842953622341156,-0.1473953127861023,-0.0013176366919651628,-0.00013836921425536275,-0.3417559862136841,-0.0021602793131023645,-0.58430415391922,-0.7665180563926697,-0.09411998093128204,-0.045311521738767624,-0.5566356778144836,-0.5297209024429321,-0.10926123708486557,-1.4003905057907104,0.001732612494379282,-0.3573251962661743,0.002339870436117053,0.00021457594993989915,-0.001563962665386498,0.0035635544918477535,-0.1121138259768486,-0.00880541279911995,0.003613332286477089,0.006368114612996578,0.0012158314930275083,0.005764179863035679,0.0034994161687791348,0.003250139532610774,0.00588527275249362,-0.002560874680057168,0.004404560197144747,-2.530864715576172,-1.848584532737732,0.003961376845836639,-0.293893963098526,-1.4796264171600342,-1.4773001670837402,-0.0005816443590447307,0.0017800878267735243,-0.6234957575798035,-1.4326905012130737,-0.03409981355071068,-0.19551044702529907,-0.3682096600532532,-1.3050328493118286,-1.3877853155136108,-0.7382736206054688,-0.561565101146698,0.0029540560208261013,0.0005189166404306889,-0.8933584690093994,-0.0005815293407067657,0.0023755584843456745,-2.0859107971191406,-0.5081880688667297,0.0019148504361510277,-0.6970368027687073,0.0025646379217505455,0.004326355643570423,-0.695006787776947,0.007746844086796045,-0.35454636812210083,0.0002258337481180206,-1.5627192258834839,0.0019123631063848734,0.002157550537958741,0.006614995189011097,-0.8726381659507751,-0.8687009811401367,-1.0403066873550415,-0.0074630798771977425,0.005208772607147694,0.0010168199660256505,-5.9197314840275794e-05,0.004948990885168314,-1.0145666599273682,-1.4016934633255005,-0.7546994090080261,-1.2337894439697266,-0.6269486546516418,-0.711089551448822,0.000838365638628602,-1.2828664779663086,-1.4669935703277588,-1.4122469425201416,0.00030247156973928213,0.001976430881768465,0.0013806559145450592,-0.5749812722206116,0.005279340781271458,-5.1444243581499904e-05,0.00012525364581961185,0.0020287823863327503,-0.5137622952461243,-3.3076529502868652,0.0027101989835500717,-0.33245688676834106,0.001962580718100071,-0.002250567777082324,-0.8604443669319153,-0.4282655119895935,0.0038944121915847063,-0.0006773744826205075,-1.2363674640655518,-0.0065352050587534904,0.0033941699657589197,0.01294732466340065,-0.1884957104921341,-2.772351026535034,0.0035950264427810907,-0.7502339482307434,-1.4906463623046875,-4.952064773533493e-05,-0.534030020236969,-0.0008821648079901934,-1.077131986618042,-2.2129573822021484,-0.8379272818565369,-0.39369505643844604,-1.0560786724090576,-0.44844645261764526,-0.001345750060863793,-0.0007372414111159742,-0.5967638492584229,-0.645400881767273,-0.9357930421829224,0.000708203122485429,-0.5035008192062378,1.4511430263519287,0.9650394320487976,-0.002173163229599595,-0.0015201547648757696,0.36626511812210083,0.08770535886287689,3.267209467594512e-05,0.41238322854042053,1.5515522956848145,0.630907416343689,-0.0007092642481438816,-0.009074673056602478,1.4141547679901123,0.005406469572335482,-0.007869553752243519,-0.0007970884907990694,-0.003933788277208805,0.529289186000824,0.5199488997459412,-0.003721474437043071,-0.005721533205360174,2.3726463317871094,0.20830462872982025,1.5200512409210205,-0.0023539462126791477,0.8511822819709778,0.3322369456291199,-0.0063729118555784225,1.6856619119644165,-0.0013354358961805701,1.3832849264144897,-0.0014960310654714704,0.4604742228984833,0.28215914964675903,0.0006667798734270036,0.0016463494393974543,0.7767094969749451,0.5047112107276917,0.5236332416534424,1.3477091789245605,0.00213978486135602,-0.0036201723851263523,0.25980058312416077,0.21795210242271423,0.477683424949646,-0.004494271241128445,-0.001296286005526781,0.5621469616889954,0.532241940498352,-0.0006090062670409679,-0.00040578487096354365,1.6193164587020874,-0.0028297780081629753,0.09038372337818146,0.3754485249519348,-1.1358255505911075e-05,-0.00509347440674901,1.9561063051223755,-0.0012899789726361632,-0.00653880275785923,0.0014256497379392385,1.2524174451828003,-0.00036166736390441656,-0.007425549440085888,0.02306387573480606,0.1965506374835968,0.731544017791748,0.5107109546661377,-0.001234167255461216,0.701729953289032,-0.008684949949383736,-0.004087138921022415,0.14934207499027252,0.19804063439369202,0.5934802889823914,0.562462568283081,0.09693440794944763,0.38071638345718384,0.00800749845802784,0.00029973467462696135,0.23138372600078583,0.17009198665618896,0.0013425740180537105,0.00036777390050701797,0.16466829180717468,-0.004969466477632523,1.3590242862701416,-0.00010868223762372509,2.1893231868743896,1.2426073551177979,1.116294264793396,0.9647353291511536,0.10665273666381836,0.5361621379852295,0.4520840048789978,1.6252247095108032,0.8752884268760681,1.216449499130249,0.5096429586410522,0.5116415619850159,1.2350724935531616,0.8024043440818787,0.9357377290725708,-0.008172623813152313,-0.00435451278463006,1.699855089187622,0.1983093023300171,-0.003701241686940193,-0.0026257631834596395,1.340076208114624,1.3641561269760132,-0.0030763980466872454,-0.006368495989590883,0.1639556735754013,0.2464609146118164,0.003940620459616184,-0.0035024667158722878,0.0026000936049968004,0.0005649309023283422,-0.001483932021073997,1.5199514627456665,1.0046169757843018,-0.005528873763978481,0.6412817239761353,1.2294670343399048,-0.007126780226826668,-0.0004015983722638339,0.9843036532402039,-0.001105985138565302,1.1119439601898193,1.1397655010223389,-0.0036409073509275913,1.4947417974472046,0.01937849447131157,0.4452858865261078,-0.0015996077563613653,1.0053765773773193,1.0272966623306274,2.3682146072387695,-0.0022213582415133715,-0.00014801912766415626,0.00948095228523016,0.2979546785354614,1.8995747566223145,1.26030695438385,0.642777681350708,1.8547117710113525,-0.005244065076112747,-0.003992017824202776,-0.0016641344409435987,-0.0041663614101707935,0.01140035130083561,-0.0024303237441927195,0.6661574244499207,-0.004589489195495844,-0.0032096230424940586,-0.0026797486934810877,0.8794782757759094,0.7752259373664856,0.8188419342041016,0.0034356049727648497,1.093839406967163,0.2777107357978821,0.2424347698688507,1.0243996381759644,0.0032232278026640415,-0.008676428347826004,0.6890033483505249,-7.395512511720881e-05,0.2831692099571228,0.7433197498321533,-0.0012681729858741164,-0.0016027528326958418,2.155442953109741,0.49406206607818604,-0.0021605221554636955,1.0437068939208984,1.188870906829834,3.3944406509399414,0.008219635114073753,-0.00889548473060131,1.686429500579834,-0.0008641338790766895,-0.004013500642031431,0.5008237957954407,-0.0041030943393707275,0.2805691361427307,-0.0016164430417120457,-0.007425261195749044,-0.00023935444187372923,0.0022192616015672684,-0.0024002310819923878,-0.0009250414441339672,0.7143296599388123,0.22488749027252197,0.0013487047981470823,-0.0023504034616053104,-0.0037328272592276335,0.9651753306388855,0.010304765775799751,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6103,1215,12,False,190,1,115
1,-0.8891835808753967,-0.0029703155159950256,0.002390529029071331,-1.4573465585708618,0.004066744353622198,0.016208181157708168,-0.02906811237335205,-0.004019498825073242,0.007223848253488541,0.003886060556396842,-1.708736538887024,-1.8011363744735718,-0.861645519733429,-0.8455074429512024,-2.2033047676086426,-2.4272050857543945,-0.5776481032371521,-0.3131938576698303,-0.8352805376052856,-1.2528055906295776,-0.9598652124404907,0.02169734239578247,0.0069524492137134075,-0.03370913490653038,-0.6251771450042725,-0.0016570653533563018,-0.027138682082295418,-0.31054267287254333,0.02826828323304653,-0.15915840864181519,0.02086959406733513,-0.0020732106640934944,-0.22133193910121918,0.008918698877096176,-0.9834203720092773,-0.9303222298622131,-0.008355001918971539,0.00473245233297348,-1.327031135559082,0.005669975187629461,-2.1521852016448975,-0.7966204881668091,-0.002223812974989414,0.00410686107352376,-0.36563268303871155,-0.7414087653160095,-0.014753280207514763,-0.702823281288147,0.01330579724162817,0.005990301258862019,-0.1391293704509735,-1.38837468624115,-0.765705943107605,0.008293423801660538,0.013034258037805557,0.0067341323010623455,-1.8034948110580444,-0.06518425792455673,0.0037687276490032673,-0.5236366987228394,0.008698582649230957,-0.6895995736122131,-0.3055363595485687,-3.2149343490600586,-2.199068069458008,0.007158515974879265,0.005276711657643318,0.019329814240336418,-0.2782571017742157,-1.5318355560302734,-3.2923879623413086,-2.4662129878997803,0.010242733173072338,-2.5744705200195312,-1.4096791744232178,-0.0005784059758298099,-0.21684077382087708,0.0028572832234203815,0.0206188652664423,-1.412311315536499,-1.346518874168396,-0.512729823589325,-0.07661069184541702,-0.22085551917552948,-0.43998369574546814,-0.847438395023346,0.0011623708996921778,-0.09510375559329987,-0.0476190447807312,-0.8062698841094971,0.012995265424251556,0.007037768140435219,-0.003153703873977065,0.017855042591691017,-0.585136353969574,0.010812127031385899,0.015462889336049557,0.005309467203915119,-0.02610197849571705,0.003128258278593421,0.006173423957079649,-1.465877652168274,-0.29410234093666077,-2.8818273544311523,-0.6789494752883911,0.002395013114437461,0.016007499769330025,-1.700742483139038,-0.4207106828689575,-0.0027479855343699455,0.01791667379438877,-0.23377706110477448,-1.5793617963790894,0.007892216555774212,-2.5011510848999023,-0.7262671589851379,-0.43967872858047485,-4.0041913986206055,-0.19229522347450256,-0.114350326359272,0.02452123910188675,0.0033844681456685066,-1.7184076309204102,-0.212501659989357,-0.055447064340114594,-1.4785568714141846,-0.0064088269136846066,0.008557948283851147,0.023463401943445206,-0.5136834383010864,-0.5835354924201965,-1.0380274057388306,-0.0030640894547104836,0.0004281228466425091,0.008595750667154789,-1.8837233781814575,0.02137134037911892,-1.4196678400039673,0.016960883513092995,-2.24219012260437,-1.6545721292495728,-2.980823278427124,0.001327224657870829,-0.06403988599777222,-0.2517683804035187,-1.780055046081543,-0.06045261397957802,-0.08053449541330338,-1.6859333515167236,0.009716842323541641,-0.13453824818134308,-2.8616671562194824,-0.2053440511226654,0.0058140745386481285,-0.5833948850631714,-2.78690767288208,-0.7170559763908386,-0.9390217065811157,-0.32600411772727966,0.0013436477165669203,-2.1238622665405273,0.014546950347721577,-0.7398176789283752,-0.04285331442952156,-1.4075483083724976,-1.8476957082748413,-3.096632719039917,-0.003531193360686302,0.003964051604270935,-0.3784238398075104,0.01631738804280758,-0.8213241696357727,0.004145360551774502,0.023632925003767014,-0.04276615008711815,-0.9011110663414001,0.03319252282381058,0.01991107501089573,0.010805623605847359,0.0038642901927232742,-1.1684941053390503,0.014039882458746433,-0.4416642487049103,-0.5047273635864258,0.004895847290754318,-0.7720100283622742,-0.06348196417093277,-1.6113168001174927,-0.9476630687713623,-0.34764528274536133,-1.3532119989395142,-0.23798292875289917,-0.6518149375915527,0.017441941425204277,-0.0008637286373414099,-1.1222268342971802,-0.8573823571205139,-0.7229820489883423,0.010824053548276424,-0.001739327795803547,0.36533066630363464,0.4606451988220215,0.37501055002212524,-0.009836812503635883,0.9062776565551758,2.0573885440826416,0.11379052698612213,0.34065496921539307,1.6585980653762817,0.8860012292861938,-0.009291495196521282,-0.00673566572368145,0.022238198667764664,-0.0056846351362764835,-0.01263443473726511,-0.016191821545362473,0.018001830205321312,0.13231715559959412,-0.003969527315348387,-0.0029609345365315676,0.02603444829583168,3.4690046310424805,0.9105304479598999,0.6739807724952698,-0.0035945968702435493,0.5016323924064636,0.26624423265457153,0.38664117455482483,4.436522960662842,0.07743421196937561,3.2172415256500244,0.11750705540180206,-0.0006074568955227733,1.3887534141540527,-0.0038692085072398186,-0.0065629128366708755,0.11418703943490982
